Time,1,2,3
0.217512,-4429.460100,-45766.001435,-28362.301393
0.221540,-4428.506425,-45756.417007,-28364.113374
0.225568,-4427.266649,-45757.895202,-28370.073839
0.229596,-4423.642686,-45749.979705,-28374.746844
0.233624,-4420.352509,-45737.486570,-28377.178714
0.237652,-4420.638611,-45746.165007,-28384.569691
0.241680,-4416.871597,-45743.733137,-28379.229114
0.245708,-4405.427504,-45724.945751,-28370.359942
0.249736,-4401.040602,-45712.929453,-28365.162416
0.253764,-4398.942518,-45712.071146,-28366.306825
0.257792,-4394.460248,-45699.005806,-28361.109300
0.261820,-4394.507932,-45704.346383,-28368.071123
0.265848,-4393.458890,-45710.592951,-28380.993412
0.269876,-4388.738202,-45711.546625,-28386.953877
0.273904,-4387.784527,-45707.922662,-28387.239979
0.277932,-4387.069271,-45697.193825,-28383.949802
0.281960,-4383.922146,-45683.270178,-28381.565616
0.285988,-4384.112881,-45677.643499,-28380.468891
0.290016,-4383.111523,-45669.394215,-28371.838137
0.294044,-4375.768229,-45663.624485,-28368.071123
0.298072,-4369.283243,-45665.627201,-28376.368091
0.302100,-4370.379969,-45658.522327,-28367.498918
0.306128,-4369.760081,-45656.138141,-28367.403551
0.310156,-4370.809122,-45668.297490,-28392.056035
0.314184,-4370.952174,-45658.999164,-28385.189579
0.318212,-4373.050257,-45656.424243,-28377.178714
0.322240,-4369.569346,-45659.762104,-28386.810826
0.326268,-4367.900415,-45654.326159,-28381.136463
0.330296,-4374.003932,-45646.315294,-28363.016649
0.334324,-4376.483485,-45651.703555,-28373.745486
0.338352,-4377.532527,-45650.845248,-28378.418491
0.342380,-4376.435802,-45652.323443,-28378.990695
0.346408,-4373.670146,-45649.367052,-28387.144612
0.350436,-4365.897699,-45640.736299,-28383.759068
0.354464,-4370.141550,-45646.410662,-28388.718175
0.358492,-4369.950815,-45641.260820,-28402.117300
0.362520,-4368.711039,-45631.151871,-28388.956593
0.366548,-4374.576136,-45643.501954,-28395.727682
0.370576,-4377.246425,-45648.365694,-28409.126807
0.374604,-4371.095225,-45641.928392,-28417.900612
0.378632,-4370.141550,-45640.974717,-28398.922491
0.382660,-4374.146983,-45647.125917,-28407.839347
0.386688,-4377.246425,-45635.252671,-28402.403403
0.390716,-4375.386760,-45623.903945,-28396.919775
0.394744,-4377.627895,-45624.571517,-28403.166342
0.398772,-4374.862239,-45626.860336,-28420.523217
0.402800,-4371.429011,-45616.751387,-28414.896538
0.406828,-4367.757364,-45612.555219,-28402.260351
0.410856,-4370.618388,-45619.707777,-28416.803887
0.414884,-4364.133401,-45608.740522,-28396.347570
0.418912,-4365.754648,-45605.641080,-28383.949802
0.422940,-4365.325494,-45609.169675,-28404.739905
0.426968,-4365.754648,-45609.980298,-28419.521859
0.430996,-4368.663355,-45613.270475,-28417.042305
0.435024,-4371.429011,-45612.889005,-28421.524575
0.439052,-4370.570704,-45604.162884,-28410.986472
0.443080,-4369.187876,-45589.619349,-28396.776723
0.447108,-4365.087076,-45580.416391,-28389.719533
0.451136,-4355.788750,-45566.921898,-28370.026156
0.455164,-4355.550332,-45571.642586,-28373.507067
0.459192,-4352.880043,-45575.838754,-28388.289021
0.463220,-4353.595299,-45582.133005,-28395.393896
0.467248,-4352.307838,-45584.850977,-28408.554603
0.471276,-4352.641625,-45584.183405,-28413.847496
0.475304,-4347.730201,-45571.833321,-28399.780798
0.479332,-4347.348731,-45567.494102,-28401.211310
0.483360,-4347.968620,-45570.069023,-28397.015142
0.487388,-4345.584434,-45562.058158,-28386.858509
0.491416,-4348.922294,-45558.291144,-28386.572407
0.495444,-4353.452248,-45557.289786,-28388.861226
0.499472,-4348.683876,-45549.898809,-28387.716816
0.503500,-4341.292899,-45543.890660,-28394.106435
0.507528,-4340.005438,-45549.612707,-28399.256277
0.511556,-4336.429159,-45552.998251,-28396.347570
0.515584,-4334.044973,-45556.622214,-28400.639105
0.519612,-4341.531317,-45568.209358,-28407.076407
0.523640,-4354.024452,-45580.416391,-28414.372017
0.527668,-4358.935876,-45582.705210,-28416.231682
0.531696,-4352.593941,-45571.976372,-28419.855645
0.535724,-4355.311913,-45575.504968,-28423.002770
0.539752,-4353.881401,-45572.453209,-28416.851570
0.543780,-4344.678443,-45554.476446,-28405.502845
0.547808,-4345.679801,-45552.378363,-28399.637747
0.551836,-4350.114387,-45559.912391,-28403.309393
0.555864,-4345.536750,-45553.284353,-28402.117300
0.559892,-4346.919578,-45554.047293,-28413.084556
0.563920,-4350.591225,-45563.440986,-28420.570901
0.567948,-4345.679801,-45556.669898,-28417.900612
0.571976,-4347.682517,-45553.141302,-28421.095421
0.576004,-4350.305122,-45552.855200,-28416.183998
0.580032,-4341.674369,-45547.466939,-28408.506919
0.584060,-4342.151206,-45542.269414,-28405.788947
0.588088,-4344.630759,-45541.125004,-28403.404761
0.592116,-4342.723410,-45543.318456,-28395.727682
0.596144,-4342.532676,-45545.178121,-28402.594138
0.600172,-4350.877327,-45546.894735,-28404.072333
0.604200,-4354.882759,-45555.048651,-28401.926565
0.608228,-4359.889550,-45567.780205,-28413.084556
0.612256,-4366.803690,-45570.402809,-28420.904687
0.616284,-4365.468546,-45570.450493,-28422.573617
0.620312,-4368.043467,-45571.261116,-28420.570901
0.624340,-4363.322778,-45562.582679,-28422.478249
0.628368,-4363.084360,-45553.427405,-28418.520500
0.632396,-4359.698815,-45553.427405,-28416.040947
0.636424,-4365.325494,-45555.811591,-28418.329766
0.640452,-4366.803690,-45561.199851,-28424.004128
0.644480,-4373.765513,-45570.545861,-28428.534082
0.648508,-4378.629253,-45584.088038,-28434.732966
0.652536,-4383.397625,-45593.243312,-28446.749264
0.656564,-4387.450741,-45601.921749,-28455.618436
0.660592,-4385.543392,-45597.010326,-28457.144315
0.664620,-4383.206890,-45592.385005,-28456.286008
0.668648,-4378.247783,-45585.137079,-28457.668836
0.672676,-4378.772304,-45581.560800,-28454.378659
0.676704,-4375.768229,-45575.123498,-28451.613003
0.680732,-4379.106090,-45581.131647,-28448.227459
0.684760,-4382.348583,-45588.570307,-28460.625227
0.688788,-4386.449383,-45594.769191,-28467.920836
0.692816,-4382.300899,-45592.480372,-28466.633375
0.696844,-4379.725978,-45587.855052,-28461.531217
0.700872,-4384.875820,-45585.232447,-28460.291441
0.704900,-4382.396267,-45581.799219,-28460.672910
0.708928,-4378.581569,-45572.930047,-28447.226101
0.712956,-4385.543392,-45577.650735,-28457.382734
0.716984,-4390.502499,-45577.269265,-28467.300948
0.721012,-4386.783169,-45574.169823,-28468.349989
0.725040,-4388.118313,-45578.699777,-28463.009413
0.729068,-4395.986127,-45581.227014,-28466.824110
0.733096,-4396.749067,-45574.074456,-28458.574827
0.737124,-4392.695951,-45578.175256,-28461.197431
0.741152,-4390.931653,-45580.273340,-28485.134659
0.745180,-4389.644192,-45564.394661,-28480.032501
0.749208,-4384.971188,-45554.047293,-28480.413971
0.753236,-4383.826778,-45554.238028,-28481.033859
0.757264,-4385.686444,-45555.954642,-28468.445357
0.761292,-4383.159206,-45551.090902,-28454.330975
0.765320,-4383.779095,-45548.277563,-28452.471310
0.769348,-4382.491634,-45550.995535,-28447.893673
0.773376,-4380.488918,-45548.754400,-28450.897747
0.777404,-4383.254574,-45541.887944,-28461.292799
0.781432,-4386.354016,-45540.552800,-28457.954938
0.785460,-4387.546109,-45541.935628,-28458.860929
0.789488,-4385.972546,-45534.496967,-28472.498473
0.793516,-4380.631969,-45527.678195,-28476.217804
0.797544,-4371.619746,-45518.332186,-28461.960371
0.801572,-4372.525736,-45506.840409,-28457.525785
0.805600,-4374.290034,-45509.367646,-28468.445357
0.809628,-4375.100657,-45518.332186,-28472.975310
0.813656,-4373.384043,-45514.326753,-28458.622510
0.817684,-4372.907206,-45506.792725,-28457.525785
0.821712,-4368.615671,-45505.982102,-28460.196073
0.825740,-4368.138834,-45501.833618,-28455.856854
0.829768,-4371.810481,-45493.298232,-28442.028575
0.833796,-4377.103374,-45496.016204,-28458.145673
0.837824,-4377.151057,-45497.923553,-28470.781859
0.841852,-4377.484843,-45494.204222,-28469.255980
0.845880,-4376.531169,-45495.920836,-28466.347273
0.849908,-4374.480769,-45502.358139,-28481.510697
0.853936,-4369.807764,-45495.348632,-28468.779143
0.857964,-4375.482127,-45495.443999,-28462.961729
0.861992,-4373.050257,-45493.250548,-28460.100706
0.866020,-4370.713755,-45489.340483,-28463.915403
0.870048,-4374.957606,-45495.587050,-28466.251906
0.874076,-4381.585643,-45496.969878,-28465.155180
0.878104,-4368.758722,-45484.381376,-28461.102064
0.882132,-4371.715113,-45488.863646,-28473.261413
0.886160,-4378.104732,-45488.005339,-28467.491682
0.890188,-4373.717829,-45469.504055,-28448.084408
0.894216,-4370.236918,-45467.739757,-28454.760129
0.898244,-4383.445309,-45480.375943,-28458.145673
0.902272,-4378.963039,-45478.134808,-28447.083050
0.906300,-4378.724620,-45491.915404,-28480.604706
0.910328,-4394.460248,-45507.841767,-28511.408390
0.914356,-4397.416639,-45510.559739,-28508.356632
0.918384,-4398.417997,-45516.329469,-28519.896092
0.922412,-4398.465681,-45511.561097,-28530.052725
0.926440,-4378.629253,-45468.693431,-28476.265487
0.930468,-4358.935876,-45456.200296,-28449.848706
0.934496,-4363.656564,-45465.641673,-28455.618436
0.938524,-4368.329569,-45470.123943,-28450.325543
0.942552,-4369.378611,-45467.405971,-28444.889598
0.946580,-4388.356732,-45491.343199,-28477.839050
0.950608,-4394.174146,-45479.469953,-28471.497115
0.954636,-4392.314481,-45462.494548,-28458.670194
0.958664,-4385.877178,-45452.624017,-28444.746547
0.962692,-4395.175504,-45467.405971,-28443.649822
0.966720,-4403.901625,-45480.805097,-28448.275143
0.970748,-4398.322630,-45483.284650,-28438.261561
0.974776,-4388.881253,-45477.753339,-28426.912835
0.978804,-4389.739560,-45465.164836,-28424.624017
0.982832,-4378.057048,-45444.851571,-28404.644538
0.986860,-4364.514871,-45428.639105,-28385.284947
0.990888,-4367.948099,-45430.212668,-28388.718175
0.994916,-4371.619746,-45431.595496,-28386.429356
0.998944,-4372.096583,-45437.889747,-28396.204519
1.002972,-4386.830853,-45455.532724,-28403.166342
1.007000,-4394.555616,-45465.164836,-28393.391179
1.011028,-4392.982053,-45463.019069,-28396.061468
1.015056,-4393.983411,-45456.009562,-28401.306677
1.019084,-4395.890760,-45453.530008,-28389.528798
1.023112,-4391.885327,-45444.422417,-28394.392537
1.027140,-4389.644192,-45435.410194,-28406.647254
1.031168,-4395.413923,-45441.179924,-28413.704445
1.035196,-4402.185011,-45458.536799,-28417.995980
1.039224,-4397.941160,-45453.339273,-28417.757561
1.043252,-4390.216397,-45444.470101,-28403.976965
1.047280,-4384.828137,-45438.032799,-28390.434789
1.051308,-4381.681011,-45428.591422,-28379.944370
1.055336,-4380.345867,-45418.482473,-28381.422565
1.059364,-4384.780453,-45418.720891,-28385.714100
1.063392,-4397.988844,-45439.272575,-28406.408835
1.067420,-4403.091002,-45444.231682,-28411.987831
1.071448,-4401.660490,-45441.799813,-28410.986472
1.075476,-4395.318555,-45433.884315,-28403.738547
1.079504,-4400.754500,-45441.656761,-28407.696296
1.083532,-4397.273588,-45430.117301,-28401.926565
1.087560,-4390.740918,-45418.816259,-28402.880240
1.091588,-4395.223188,-45422.058752,-28410.080482
1.095616,-4405.332137,-45435.887031,-28422.478249
1.099644,-4402.328062,-45434.504203,-28426.388315
1.103672,-4397.082853,-45424.824408,-28427.723459
1.107700,-4401.946593,-45429.306677,-28424.910119
1.111728,-4403.853941,-45431.500129,-28429.726175
1.115756,-4399.467039,-45418.768575,-28421.715310
1.119784,-4397.941160,-45413.380315,-28418.234398
1.123812,-4399.419355,-45420.151403,-28421.429207
1.127840,-4408.097793,-45427.780798,-28431.156687
1.131868,-4415.488769,-45433.121375,-28432.158045
1.135896,-4415.488769,-45438.223533,-28442.410045
1.139924,-4413.486053,-45435.934715,-28442.600780
1.143952,-4420.686295,-45435.648612,-28448.942715
1.147980,-4417.920639,-45431.643180,-28446.034008
1.152008,-4403.091002,-45416.670491,-28440.884166
1.156036,-4400.325346,-45409.327198,-28438.023143
1.160064,-4395.413923,-45406.323124,-28435.782008
1.164092,-4392.648267,-45404.177356,-28428.581766
1.168120,-4384.875820,-45395.975756,-28433.540873
1.172148,-4392.600583,-45406.656910,-28433.207087
1.176176,-4393.649625,-45405.560184,-28424.862435
1.180204,-4399.037886,-45403.891254,-28416.946938
1.184232,-4391.265439,-45393.114733,-28413.942863
1.188260,-4390.597867,-45391.731905,-28403.786231
1.192288,-4379.821346,-45372.276947,-28392.294454
1.196316,-4378.152416,-45369.511291,-28395.107793
1.200344,-4381.204174,-45371.227905,-28405.550528
1.204372,-4382.396267,-45369.702026,-28398.111868
1.208400,-4379.392192,-45362.501784,-28394.440221
1.212428,-4385.304974,-45362.692519,-28386.667775
1.216456,-4385.018871,-45356.016798,-28376.272723
1.220484,-4376.388118,-45344.095867,-28369.453951
1.224512,-4364.991708,-45328.789393,-28363.493486
1.228540,-4357.553048,-45318.537392,-28351.667923
1.232568,-4358.697457,-45322.161355,-28354.862732
1.236596,-4366.660639,-45329.409281,-28354.433579
1.240624,-4371.715113,-45335.751216,-28345.850509
1.244652,-4371.715113,-45334.320704,-28334.263365
1.248680,-4376.912639,-45339.661281,-28346.613448
1.252708,-4374.051615,-45328.169504,-28347.233337
1.256736,-4361.844583,-45309.143699,-28335.741560
1.260764,-4359.984918,-45303.040183,-28352.478546
1.264792,-4375.768229,-45327.358881,-28364.447160
1.268820,-4368.567988,-45312.719978,-28339.127104
1.272848,-4368.901774,-45316.391625,-28343.466323
1.276876,-4369.235560,-45324.354806,-28352.573914
1.280904,-4371.333643,-45326.309839,-28333.500425
1.284932,-4361.177011,-45307.617820,-28326.920071
1.288960,-4363.847299,-45309.620537,-28330.496351
1.292988,-4362.083001,-45306.997932,-28330.353299
1.297016,-4368.854090,-45314.961113,-28346.470397
1.301044,-4365.611597,-45307.903923,-28353.098435
1.305072,-4366.469904,-45301.514304,-28348.711532
1.309100,-4375.911281,-45309.239067,-28356.674714
1.313128,-4364.467187,-45297.270453,-28347.662490
1.317156,-4356.504006,-45287.638341,-28338.364165
1.321184,-4359.031243,-45293.026601,-28340.271513
1.325212,-4356.265587,-45296.698248,-28347.757858
1.329240,-4353.595299,-45298.891699,-28362.110658
1.333268,-4362.845941,-45316.153206,-28375.891253
1.337296,-4360.223336,-45311.194099,-28370.598360
1.341324,-4348.779243,-45291.166936,-28353.718323
1.345352,-4352.164787,-45289.402639,-28357.103867
1.349380,-4344.821494,-45276.766452,-28344.229262
1.353408,-4342.389624,-45265.894564,-28338.697951
1.357436,-4349.399131,-45270.853671,-28346.565765
1.361464,-4355.264229,-45276.241931,-28354.624314
1.365492,-4350.495857,-45272.045764,-28351.477188
1.369520,-4349.017662,-45269.089373,-28356.960816
1.373548,-4349.637550,-45265.942248,-28356.150193
1.377576,-4342.389624,-45256.500871,-28343.227904
1.381604,-4340.911429,-45257.025392,-28347.996276
1.385632,-4342.389624,-45262.079866,-28348.139328
1.389660,-4352.832359,-45274.286899,-28349.903625
1.393688,-4353.547615,-45277.767811,-28362.825914
1.397716,-4356.122536,-45281.677876,-28373.030230
1.401744,-4357.219262,-45278.769169,-28369.024798
1.405772,-4358.459039,-45274.286899,-28371.170565
1.409800,-4353.452248,-45271.807345,-28376.511142
1.413828,-4352.832359,-45266.705187,-28362.253709
1.417856,-4351.306480,-45260.697038,-28360.584779
1.421884,-4348.588508,-45261.078508,-28361.633821
1.425912,-4350.543541,-45265.465410,-28367.403551
1.429940,-4350.734276,-45264.464052,-28363.064332
1.433968,-4350.352806,-45266.466769,-28364.971681
1.437996,-4352.403206,-45268.278750,-28368.357225
1.442024,-4354.978127,-45275.145206,-28379.705951
1.446052,-4355.645699,-45276.671085,-28383.568333
1.450080,-4358.268304,-45277.052555,-28390.053319
1.454108,-4362.607522,-45278.626118,-28401.354361
1.458136,-4360.318704,-45279.961262,-28401.306677
1.462164,-4359.746499,-45277.958545,-28403.118658
1.466192,-4362.035318,-45284.062062,-28411.701728
1.470220,-4361.510797,-45288.925801,-28415.564110
1.474248,-4357.696099,-45289.116536,-28414.324333
1.478276,-4361.272378,-45289.307271,-28417.852928
1.482304,-4367.042108,-45293.741857,-28421.429207
1.486332,-4368.329569,-45291.405355,-28425.816110
1.490360,-4368.091150,-45289.116536,-28428.867868
1.494388,-4367.137476,-45282.059345,-28429.916910
1.498416,-4363.179727,-45277.815494,-28430.346063
1.502444,-4361.701532,-45277.243290,-28434.923701
1.506472,-4358.649773,-45276.051197,-28432.730249
1.510500,-4359.794183,-45273.523959,-28432.158045
1.514528,-4362.369104,-45280.151997,-28436.878733
1.518556,-4364.753290,-45285.015736,-28444.555812
1.522584,-4365.087076,-45282.631550,-28442.648464
1.526612,-4367.805048,-45278.626118,-28443.888240
1.530640,-4367.232843,-45277.004871,-28446.606212
1.534668,-4367.185160,-45280.581150,-28449.133450
1.538696,-4366.517587,-45279.579792,-28449.228817
1.542724,-4365.277811,-45281.201039,-28449.085766
1.546752,-4361.463113,-45279.579792,-28445.414119
1.550780,-4360.652490,-45276.718769,-28445.414119
1.554808,-4362.369104,-45268.707903,-28440.693431
1.558836,-4364.514871,-45264.988573,-28439.119868
1.562864,-4367.375894,-45260.792406,-28443.172985
1.566892,-4369.855448,-45260.029466,-28445.366436
1.570920,-4370.427653,-45261.459978,-28444.841915
1.574948,-4366.183801,-45260.172517,-28447.369152
1.578976,-4364.324136,-45260.601671,-28446.129375
1.583004,-4362.226053,-45259.934099,-28444.078975
1.587032,-4361.320062,-45256.262452,-28441.408687
1.591060,-4362.321420,-45251.827866,-28437.927775
1.595088,-4365.516229,-45250.683457,-28437.832408
1.599116,-4371.047541,-45248.871475,-28443.935924
1.603144,-4371.619746,-45245.247512,-28442.266994
1.607172,-4371.667429,-45243.960052,-28443.316036
1.611200,-4371.429011,-45244.389206,-28450.945431
1.615228,-4374.146983,-45244.341522,-28460.529859
1.619256,-4376.578853,-45252.161652,-28470.686492
1.623284,-4380.775020,-45258.980424,-28483.274994
1.627312,-4382.253216,-45260.601671,-28492.621004
1.631340,-4381.824062,-45260.649355,-28496.769487
1.635368,-4379.201457,-45259.552629,-28493.336260
1.639396,-4372.191950,-45247.679382,-28481.081543
1.643424,-4364.324136,-45229.368833,-28468.540724
1.647452,-4357.696099,-45220.165875,-28456.953580
1.651480,-4352.927727,-45214.396145,-28442.982250
1.655508,-4348.445457,-45209.293986,-28431.156687
1.659536,-4345.298331,-45202.141428,-28422.716668
1.663564,-4343.629401,-45201.998377,-28416.565468
1.667592,-4341.292899,-45193.939828,-28408.173133
1.671620,-4340.148489,-45182.638786,-28401.020575
1.675648,-4339.051764,-45174.723288,-28398.064184
1.679676,-4335.475485,-45169.239660,-28394.154119
1.683704,-4332.995931,-45165.711065,-28388.145970
1.687732,-4332.232992,-45163.756032,-28381.184147
1.691760,-4328.275243,-45163.660665,-28375.175998
1.695788,-4328.036824,-45162.468572,-28371.504351
1.699816,-4333.854238,-45165.043493,-28369.358584
1.703844,-4335.952322,-45163.851400,-28365.639253
1.707872,-4337.525885,-45165.186544,-28364.685579
1.711900,-4341.102164,-45163.040777,-28364.542528
1.715928,-4339.528601,-45156.794209,-28357.580704
1.719956,-4336.810629,-45150.929111,-28353.479904
1.723984,-4335.189382,-45144.062655,-28353.813690
1.728012,-4335.094015,-45139.818804,-28356.007142
1.732040,-4335.189382,-45141.726153,-28357.866807
1.736068,-4335.713903,-45145.540851,-28360.394044
1.740096,-4334.378759,-45147.162097,-28361.919923
1.744124,-4332.662145,-45148.544925,-28356.531663
1.748152,-4331.660787,-45146.303790,-28349.617523
1.752180,-4330.754796,-45140.724795,-28345.564407
1.756208,-4331.851522,-45138.769762,-28344.563048
1.760236,-4333.186666,-45133.524553,-28342.417281
1.764264,-4335.284750,-45132.332460,-28347.185653
1.768292,-4337.430517,-45136.051790,-28352.097076
1.772320,-4337.811987,-45137.148516,-28353.766007
1.776348,-4336.190741,-45133.429186,-28353.861374
1.780376,-4336.572210,-45133.095400,-28355.339569
1.784404,-4337.525885,-45132.666246,-28355.864090
1.788432,-4335.809271,-45126.562730,-28354.624314
1.792460,-4336.381475,-45124.703065,-28354.767365
1.796488,-4338.479559,-45125.847474,-28355.673356
1.800516,-4339.385550,-45126.801148,-28355.816407
1.804544,-4338.908713,-45124.893799,-28354.671997
1.808572,-4339.719336,-45125.418320,-28354.099793
1.812600,-4340.482276,-45124.655381,-28354.099793
1.816628,-4340.339224,-45121.985092,-28352.478546
1.820656,-4338.574927,-45119.934692,-28350.571197
1.824684,-4337.716620,-45118.742599,-28347.996276
1.828712,-4338.717978,-45116.596832,-28347.376388
1.832740,-4338.336508,-45110.016478,-28344.658416
1.836768,-4337.955038,-45104.771269,-28343.180221
1.840796,-4339.194815,-45103.054655,-28345.182937
1.844824,-4341.388266,-45104.962004,-28348.568481
1.848852,-4342.151206,-45106.106413,-28350.285095
1.852880,-4343.152564,-45110.636367,-28351.286453
1.856908,-4343.295615,-45113.115920,-28352.764649
1.860936,-4342.008155,-45112.591399,-28353.241486
1.864964,-4343.438666,-45108.681334,-28354.719681
1.868992,-4343.152564,-45104.437483,-28354.624314
1.873020,-4343.438666,-45103.436125,-28357.294602
1.877048,-4343.200248,-45102.434767,-28356.722397
1.881076,-4344.583076,-45101.004255,-28355.864090
1.885104,-4341.292899,-45097.380292,-28353.861374
1.889132,-4341.102164,-45097.618711,-28354.290528
1.893160,-4340.148489,-45095.806729,-28352.049393
1.897188,-4340.720694,-45094.376218,-28350.809616
1.901216,-4339.528601,-45089.464794,-28346.756500
1.905244,-4340.673010,-45089.607845,-28345.325988
1.909272,-4342.866462,-45089.560162,-28345.945876
1.913300,-4342.437308,-45086.794506,-28348.997635
1.917328,-4339.623969,-45082.026134,-28349.522155
1.921356,-4338.193457,-45080.452571,-28349.283737
1.925384,-4334.474127,-45076.876292,-28346.899551
1.929412,-4329.610387,-45072.632441,-28342.560332
1.933440,-4328.704396,-45069.628366,-28338.650267
1.937468,-4328.561345,-45066.958078,-28337.648909
1.941496,-4328.847447,-45063.524850,-28337.458174
1.945524,-4329.419652,-45059.328682,-28335.026304
1.949552,-4331.136266,-45056.944496,-28336.790602
1.953580,-4331.231634,-45057.564385,-28337.458174
1.957608,-4332.137624,-45059.853203,-28336.885969
1.961636,-4331.803838,-45062.571175,-28337.219755
1.965664,-4331.613103,-45065.432199,-28338.697951
1.969692,-4330.993215,-45065.241464,-28337.172072
1.973720,-4330.802480,-45061.617501,-28335.598509
1.977748,-4331.899206,-45058.279640,-28335.598509
1.981776,-4330.754796,-45054.751045,-28335.121672
1.985804,-4331.613103,-45052.366859,-28338.125746
1.989832,-4333.138982,-45053.129799,-28342.369597
1.993860,-4334.235708,-45053.082115,-28344.086211
1.997888,-4333.138982,-45050.793296,-28345.039886
2.001916,-4334.712545,-45050.173408,-28345.898193
2.005944,-4334.903280,-45051.079399,-28344.086211
2.009972,-4333.949606,-45048.504478,-28341.606658
2.014000,-4332.471410,-45043.163901,-28339.079420
2.018028,-4331.756155,-45041.065817,-28340.128462
2.022056,-4331.565420,-45041.590338,-28342.560332
2.026084,-4330.897848,-45041.733389,-28345.516723
2.030112,-4331.613103,-45040.398245,-28346.661132
2.034140,-4333.234350,-45041.542654,-28351.381821
2.038168,-4333.186666,-45040.636664,-28351.572555
2.042196,-4332.995931,-45034.723882,-28350.332779
2.046224,-4335.809271,-45029.812459,-28349.903625
2.050252,-4333.758871,-45029.144887,-28349.569839
2.054280,-4330.516378,-45027.905110,-28346.088928
2.058308,-4331.756155,-45031.195287,-28348.806900
2.062336,-4332.519094,-45034.628515,-28350.046676
2.066364,-4331.708471,-45033.293370,-28348.187011
2.070392,-4332.423727,-45028.000477,-28346.136611
2.074420,-4332.948248,-45023.375156,-28347.805541
2.078448,-4331.851522,-45015.125873,-28345.469039
2.082476,-4332.614461,-45012.264849,-28345.612090
2.086504,-4330.945531,-45014.505984,-28348.377746
2.090532,-4331.040899,-45019.846561,-28351.906342
2.094560,-4331.136266,-45022.993687,-28351.143402
2.098588,-4331.756155,-45026.522282,-28352.192444
2.102616,-4328.990499,-45024.948719,-28350.285095
2.106644,-4327.989141,-45019.274356,-28346.279662
2.110672,-4327.321568,-45012.455584,-28342.989486
2.114700,-4328.609029,-45010.882021,-28343.275588
2.118728,-4327.846089,-45008.307100,-28342.083495
2.122756,-4329.562703,-45009.260775,-28345.612090
2.126784,-4330.945531,-45012.026431,-28349.236053
2.130812,-4332.662145,-45012.217165,-28352.287811
2.134840,-4332.900564,-45010.500552,-28354.147476
2.138868,-4335.141699,-45011.454226,-28357.151551
2.142896,-4334.950964,-45009.785296,-28357.580704
2.146924,-4336.286108,-45009.499193,-28358.963532
2.150952,-4336.429159,-45010.929705,-28360.203309
2.154980,-4339.290183,-45012.789370,-28363.827272
2.159008,-4339.433234,-45011.501910,-28364.447160
2.163036,-4339.957755,-45012.264849,-28364.590211
2.167064,-4342.484992,-45010.977389,-28367.308184
2.171092,-4344.773810,-45006.828905,-28368.738695
2.175120,-4343.724769,-45000.963807,-28366.879030
2.179148,-4342.580359,-44999.056458,-28365.591570
2.183176,-4342.055838,-44997.006058,-28366.020723
2.187204,-4337.859671,-44993.906616,-28363.302751
2.191232,-4333.186666,-44993.620514,-28359.869523
2.195260,-4330.707113,-44996.910691,-28357.294602
2.199288,-4329.181234,-45000.343919,-28356.340928
2.203316,-4327.655354,-44998.674989,-28354.910416
2.207344,-4325.795689,-44993.000626,-28353.003067
2.211372,-4325.175801,-44986.277221,-28351.000351
2.215400,-4325.652638,-44983.130095,-28349.426788
2.219428,-4325.032750,-44977.646467,-28346.947235
2.223456,-4325.461903,-44977.455733,-28348.043960
2.227484,-4326.367894,-44980.936644,-28349.808258
2.231512,-4325.938740,-44984.608291,-28351.286453
2.235540,-4325.795689,-44985.609649,-28353.956742
2.239568,-4327.655354,-44987.278579,-28357.962174
2.243596,-4328.132192,-44984.751342,-28356.817765
2.247624,-4328.561345,-44977.932570,-28352.716965
2.251652,-4330.564061,-44974.260923,-28353.098435
2.255680,-4330.516378,-44969.683286,-28352.764649
2.259708,-4330.230275,-44968.824979,-28351.095718
2.263736,-4330.516378,-44970.446225,-28350.523514
2.267764,-4331.708471,-44977.598784,-28355.053467
2.271792,-4330.373327,-44981.270430,-28356.960816
2.275820,-4329.228917,-44981.508849,-28356.627030
2.279848,-4329.562703,-44978.266356,-28356.293244
2.283876,-4330.707113,-44972.973463,-28356.293244
2.287904,-4332.948248,-44970.827695,-28356.293244
2.291932,-4335.618536,-44971.542951,-28358.343644
2.295960,-4340.863745,-44977.121946,-28366.926714
2.299988,-4346.538108,-44985.466598,-28379.849002
2.304016,-4352.069420,-44995.194077,-28393.009709
2.308044,-4357.171578,-45002.251268,-28411.654045
2.312072,-4364.896341,-45008.497835,-28426.769784
2.316100,-4368.806406,-45010.214449,-28430.203012
2.320128,-4367.232843,-45002.728105,-28424.671701
2.324156,-4360.271020,-44995.337128,-28414.038231
2.328184,-4350.448173,-44989.567398,-28396.919775
2.332212,-4341.149848,-44983.082412,-28383.329914
2.336240,-4333.901922,-44977.026579,-28377.655551
2.340268,-4330.182592,-44972.591993,-28377.464816
2.344296,-4333.663503,-44972.973463,-28381.374881
2.348324,-4337.668936,-44970.255491,-28381.947086
2.352352,-4337.859671,-44966.202374,-28378.704593
2.356380,-4337.525885,-44963.722821,-28376.034305
2.360408,-4337.907355,-44963.007565,-28371.552035
2.364436,-4334.092657,-44953.089351,-28365.734621
2.368464,-4332.376043,-44953.566188,-28364.828630
2.372492,-4333.615820,-44955.568904,-28366.354509
2.376520,-4336.953680,-44954.805965,-28364.923998
2.380548,-4337.811987,-44954.519862,-28363.970323
